customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id31455,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,62.031809742,4874.7,No
id31456,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),50.1211203944,5730.15,No
id31457,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),57.2041709318,2369.05,No
id31458,Female,0,Yes,No,50,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),74.2710558597,64.55,No
id31459,Female,0,No,No,28,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),65.9762768217,137.1,No
id31460,Female,0,No,No,24,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,61.2022141646,59.85,No
id31461,Male,0,No,No,47,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,72.5874619745,5682.25,No
id31462,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.142061701,165.4,No
id31463,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.992006984,4245.55,No
id31464,Female,0,Yes,No,41,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.5683432801,4627.65,No
id31466,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),41.6872746455,2633.3,No
id31467,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,61.1509907483,7171.7,No
id31468,Male,0,No,No,41,No,No,No,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.5878290691,284.9,No
id31469,Female,1,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.6009937295,4982.5,No
id31470,Male,0,Yes,No,23,Yes,No phone service,No,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,73.9805567122,3579.15,No
id31471,Male,1,No,No,45,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.1498742317,321.7,No
id31472,Female,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.4224347389,3810.8,No
id31473,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),59.0373532148,3096.9,No
id31474,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.1874542857,265.3,No
id31475,Female,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,49.5615921387,2248.05,No
id31476,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,46.3533798524,329.75,No
id31478,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.8556001925,1405.3,No
id31479,Female,1,Yes,No,51,Yes,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),54.2733591957,449.3,No
id31480,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,61.2804993798,135.0,No
id31481,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Mailed check,95.0164585383,2169.8,No
id31482,Male,1,No,No,48,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,59.257000597,1171.5,No
id31483,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.735654454,779.25,No
id31484,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.0681981191,1625.65,No
id31485,Female,1,Yes,No,49,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.3340451112,2413.05,No
id31486,Male,0,No,No,28,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,79.0170556789,3937.45,No
id31487,Female,0,No,No,36,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.9375262224,1725.0,No
id31488,Male,1,Yes,No,10,Yes,No,No,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,79.670873201,305.1,No
id31489,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.6988318097,7806.6,No
id31490,Female,0,No,No,15,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),56.9538273588,140.95,No
id31491,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),27.8369022943,242.95,No
id31492,Female,0,No,No,24,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),57.9567515563,4664.5,No
id31493,Female,0,No,Yes,32,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),70.8204325776,1215.1,No
id31494,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.7066434145,1441.8,No
id31495,Female,0,Yes,No,29,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.1531815323,343.95,No
id31496,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),45.9935639854,7320.9,No
id31497,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,58.0450700314,867.3,No
id31498,Male,0,Yes,Yes,43,No,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,42.4381973958,3021.45,No
id31500,Male,1,Yes,Yes,30,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,113.2672349657,6312.9,Yes
id31501,Male,0,No,No,38,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,36.5320570321,1505.35,No
id31502,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,102.291599479,158.35,No
id31503,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,95.3902204227,396.1,No
id31504,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,Yes,Electronic check,77.3532937548,1363.25,No
id31505,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),44.0099153258,29.85,No
id31506,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),52.9236761846,371.6,No
id31507,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),47.0204873142,711.15,No
id31509,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),63.0016488924,324.8,No
id31510,Male,0,No,No,10,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),81.7874573244,1546.3,No
id31511,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,82.4323133671,3754.6,No
id31512,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.3512118073,8425.3,No
id31513,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,70.230324434,89.55,No
id31515,Female,0,No,No,8,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,47.9220781165,5440.9,No
id31516,Male,0,No,No,20,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,79.347279352,1654.6,Yes
id31517,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,71.5397674938,6428.4,No
id31518,Female,1,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.7660207602,1493.75,No
id31519,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),39.5814226649,3066.45,No
id31520,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,73.112196975,958.25,No
id31521,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),51.4241444862,1745.2,No
id31522,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,68.3962860865,20.6,No
id31523,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),42.0931158952,5165.7,No
id31524,Female,1,No,No,41,Yes,Yes,No,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.625813522,6302.8,No
id31525,Male,0,Yes,No,23,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,Two year,No,Credit card (automatic),58.0036874518,1149.65,No
id31526,Male,0,Yes,No,20,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.911526875,830.8,No
id31528,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),63.4362813881,1752.65,No
id31529,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,38.504026791,85.0,No
id31530,Female,0,Yes,No,33,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.835887937,2510.7,No
id31531,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.4121185139,552.7,No
id31532,Male,1,No,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.6802629428,4374.55,No
id31533,Male,1,No,No,35,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.2260002633,109.2,No
id31534,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3996515573,3958.2,No
id31535,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),98.6741205174,1275.6,No
id31536,Female,0,No,No,27,No,No phone service,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),65.5513925103,1778.5,No
id31537,Male,0,No,No,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,48.3350041187,1426.45,No
id31538,Female,0,Yes,Yes,23,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,53.2015503128,5509.3,No
id31539,Female,0,No,No,46,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,54.8751362825,4563.0,No
id31540,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),44.5350181489,660.9,No
id31541,Female,1,Yes,No,46,Yes,Yes,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,81.7945331339,1190.5,No
id31542,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,70.4995902831,5438.95,No
id31543,Male,0,Yes,No,30,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.3988517305,7112.15,No
id31544,Male,0,No,Yes,0,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.4267919472,2243.9,No
id31545,Male,1,Yes,No,42,Yes,No,No,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),80.6104138826,270.15,No
id31546,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,29.3763373234,1024.0,No
id31547,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,6816.95,No
id31548,Female,0,Yes,No,17,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,70.885673848,2917.5,No
id31549,Male,0,Yes,No,11,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),59.0298901254,3919.15,No
id31550,Female,0,No,No,0,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),84.9536223713,3744.05,No
id31551,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),94.2953132283,599.3,No
id31552,Female,0,No,No,41,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),54.3838065416,1850.65,No
id31553,Male,0,No,No,37,Yes,Yes,No,Yes,No,No,No internet service,No,No,One year,No,Credit card (automatic),67.7957834782,29.85,No
id31554,Female,0,No,No,14,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,49.4040277017,1790.6,No
id31555,Male,1,No,No,25,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),83.041566991,1375.4,No
id31556,Female,1,Yes,No,19,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.6729153394,3937.45,No
id31557,Female,0,Yes,Yes,54,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),62.6429431217,649.4,No
id31558,Male,0,Yes,No,16,No,No,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.107812982,6602.9,No
id31559,Male,0,No,No,8,No,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.3965830515,274.35,Yes
id31560,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,65.4865549409,1667.25,No
id31561,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,68.581998521,219.0,No
id31562,Female,0,No,Yes,36,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,86.8052722877,1035.7,No
id31563,Male,0,No,Yes,30,Yes,No,No,Yes,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),54.6679239581,4758.8,No
id31564,Male,0,No,Yes,44,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.8586170557,49.9,No
id31565,Male,1,No,No,35,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),84.9823253604,471.35,No
id31566,Male,0,No,No,26,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,66.0099451733,4759.85,No
id31567,Male,1,Yes,No,60,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,100.1728153887,736.8,No
id31568,Male,0,Yes,No,30,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),77.6987808437,1509.8,No
id31569,Female,0,No,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,61.1270228886,478.1,No
id31570,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,94.9106294199,3219.75,No
id31571,Male,0,Yes,No,35,No,No phone service,DSL,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,63.2248268185,1096.25,No
id31572,Female,1,No,No,32,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,51.06937364,6171.2,No
id31573,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,43.9784325295,4209.95,No
id31574,Female,0,Yes,Yes,25,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.6176670758,553.4,No
id31575,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),82.7184817302,786.3,No
id31576,Female,0,Yes,No,20,No,No,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,74.4155593998,2096.1,No
id31577,Female,0,No,No,25,No,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,60.5800644294,6688.1,No
id31578,Female,1,Yes,No,41,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),92.3624145445,962.9,No
id31579,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),80.5974785225,141.1,No
id31580,Female,0,Yes,No,26,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,63.1404836882,5981.65,No
id31581,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),76.8895116164,755.4,No
id31582,Male,0,Yes,Yes,33,Yes,Yes,No,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),72.2510293827,3650.35,No
id31583,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,89.8102136506,2688.85,No
id31584,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.3265999832,1993.2,No
id31585,Male,0,No,No,34,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),33.7611425464,5542.55,No
id31586,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.9862829568,2566.3,No
id31587,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.370505383,255.25,No
id31588,Male,0,Yes,No,50,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.0124255719,193.05,No
id31590,Female,0,No,No,54,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),18.25,483.3,No
id31591,Male,0,Yes,Yes,38,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.9950065999,1389.6,No
id31592,Female,0,No,Yes,30,Yes,Yes,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,52.0687815181,3423.5,No
id31593,Female,0,Yes,No,49,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.9134890667,1164.05,No
id31594,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,68.0109126611,155.8,No
id31595,Female,0,Yes,No,47,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.690247102,431.0,No
id31596,Male,0,No,No,17,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.0961095071,3682.45,No
